id	abuse
81355	NOTABU
10619	IMP
75449	EXP
71395	NOTABU
76270	NOTABU
27949	NOTABU
51964	NOTABU
28465	NOTABU
78543	NOTABU
12461	NOTABU
65045	NOTABU
94663	NOTABU
36315	NOTABU
99832	EXP
27176	IMP
34942	EXP
43468	IMP
80716	EXP
95650	NOTABU
56813	EXP
64583	NOTABU
22843	NOTABU
97598	NOTABU
22125	NOTABU
44170	EXP
17319	NOTABU
68873	NOTABU
71797	NOTABU
58956	NOTABU
33403	NOTABU
24516	NOTABU
14575	NOTABU
68672	EXP
50444	NOTABU
78718	NOTABU
53573	NOTABU
12913	NOTABU
86814	NOTABU
75385	NOTABU
34473	NOTABU
56273	NOTABU
77827	EXP
42813	NOTABU
57616	NOTABU
10787	NOTABU
59730	NOTABU
97619	NOTABU
25192	NOTABU
69218	EXP
49138	NOTABU
19287	NOTABU
93457	NOTABU
16614	NOTABU
31616	NOTABU
25067	NOTABU
99796	IMP
96587	EXP
15936	IMP
96293	NOTABU
79130	IMP
77601	IMP
49442	EXP
36692	NOTABU
79287	NOTABU
10862	NOTABU
43408	NOTABU
24896	NOTABU
62928	NOTABU
29193	NOTABU
63308	NOTABU
83407	EXP
34660	IMP
93168	EXP
73969	NOTABU
84781	EXP
32275	EXP
16681	NOTABU
70454	NOTABU
37864	NOTABU
57124	NOTABU
37204	NOTABU
41131	NOTABU
43844	NOTABU
18065	NOTABU
67185	NOTABU
33109	NOTABU
65156	NOTABU
21785	NOTABU
18020	NOTABU
13761	IMP
44955	NOTABU
30989	NOTABU
17114	NOTABU
29099	NOTABU
29260	NOTABU
19421	NOTABU
73505	NOTABU
64242	EXP
94225	NOTABU
92402	NOTABU
66616	NOTABU
57285	NOTABU
89704	NOTABU
15788	NOTABU
18948	NOTABU
58526	NOTABU
19677	NOTABU
59777	NOTABU
58103	NOTABU
57353	NOTABU
85155	NOTABU
86315	NOTABU
23588	NOTABU
77408	NOTABU
36854	NOTABU
55444	NOTABU
67044	NOTABU
20935	NOTABU
62545	EXP
40683	NOTABU
47495	NOTABU
16742	EXP
70046	NOTABU
46054	NOTABU
13253	NOTABU
54069	NOTABU
14670	NOTABU
24148	NOTABU
60860	NOTABU
90733	NOTABU
13419	NOTABU
35292	NOTABU
80773	NOTABU
21148	IMP
74880	NOTABU
58011	NOTABU
64166	EXP
84202	NOTABU
71490	IMP
24005	NOTABU
61286	NOTABU
54323	NOTABU
92657	NOTABU
35974	NOTABU
85796	EXP
20554	EXP
49980	NOTABU
11007	EXP
50415	NOTABU
87059	NOTABU
59606	NOTABU
88612	NOTABU
51557	EXP
14666	NOTABU
34956	NOTABU
34459	NOTABU
18944	NOTABU
41226	NOTABU
82268	NOTABU
21050	NOTABU
45201	NOTABU
11763	NOTABU
20561	EXP
83999	NOTABU
27807	NOTABU
35677	NOTABU
27068	NOTABU
69030	NOTABU
44612	NOTABU
59986	NOTABU
69376	NOTABU
76483	NOTABU
38696	NOTABU
91346	NOTABU
93221	NOTABU
44907	NOTABU
17214	NOTABU
77742	NOTABU
81013	NOTABU
47148	NOTABU
71430	NOTABU
23928	NOTABU
41824	EXP
37225	NOTABU
14047	NOTABU
23214	NOTABU
51222	NOTABU
28889	NOTABU
40847	NOTABU
28737	NOTABU
82248	NOTABU
68801	NOTABU
36038	NOTABU
92353	NOTABU
20540	EXP
13971	NOTABU
24696	NOTABU
59960	NOTABU
87993	NOTABU
45393	NOTABU
49160	IMP
62680	NOTABU
62295	NOTABU
71760	NOTABU
56516	EXP
36779	NOTABU
35084	EXP
68365	NOTABU
90446	EXP
29701	EXP
87303	NOTABU
21776	NOTABU
40003	EXP
22780	NOTABU
45541	EXP
82192	NOTABU
26050	EXP
90444	NOTABU
58206	EXP
22371	EXP
50468	NOTABU
26572	EXP
64082	NOTABU
33975	NOTABU
46810	NOTABU
39664	NOTABU
25365	NOTABU
83029	NOTABU
37231	NOTABU
45822	NOTABU
62792	NOTABU
21791	EXP
54430	NOTABU
98723	NOTABU
26918	EXP
36835	NOTABU
94723	NOTABU
87510	NOTABU
60490	NOTABU
27052	NOTABU
54252	NOTABU
33013	NOTABU
46725	EXP
75988	EXP
79883	NOTABU
66467	NOTABU
47391	NOTABU
58203	EXP
86961	NOTABU
95349	NOTABU
35572	NOTABU
82128	NOTABU
62240	EXP
72278	NOTABU
39007	NOTABU
27372	NOTABU
95370	NOTABU
50543	IMP
22624	NOTABU
45196	NOTABU
28698	NOTABU
56736	NOTABU
99416	NOTABU
26764	NOTABU
96002	NOTABU
37565	IMP
97494	NOTABU
61734	EXP
46945	EXP
14201	NOTABU
94640	NOTABU
86299	NOTABU
70914	NOTABU
15636	EXP
13063	NOTABU
41102	NOTABU
30282	NOTABU
22977	NOTABU
54968	NOTABU
92389	NOTABU
89118	NOTABU
87533	NOTABU
69311	NOTABU
65393	NOTABU
91999	NOTABU
57252	NOTABU
24376	NOTABU
70917	EXP
78063	NOTABU
51190	NOTABU
31104	NOTABU
80841	NOTABU
10669	NOTABU
41379	NOTABU
77156	NOTABU
86104	NOTABU
93063	EXP
81689	NOTABU
14621	NOTABU
80828	NOTABU
66761	NOTABU
36174	NOTABU
33301	IMP
77792	NOTABU
11580	NOTABU
64878	NOTABU
51484	NOTABU
38062	NOTABU
57695	IMP
25679	NOTABU
35240	NOTABU
21970	IMP
46263	EXP
87125	NOTABU
52937	EXP
10744	EXP
24418	NOTABU
90329	NOTABU
27207	IMP
75217	NOTABU
61587	NOTABU
71406	NOTABU
37577	EXP
11834	NOTABU
73817	NOTABU
11725	NOTABU
31237	NOTABU
46591	EXP
80181	NOTABU
76282	NOTABU
11892	NOTABU
38296	NOTABU
55028	EXP
94937	NOTABU
35790	NOTABU
34430	NOTABU
50938	EXP
13574	NOTABU
15882	NOTABU
29114	NOTABU
65486	NOTABU
73145	NOTABU
75692	NOTABU
82120	NOTABU
62090	NOTABU
81844	NOTABU
21084	NOTABU
49166	NOTABU
43774	NOTABU
83049	NOTABU
10958	NOTABU
17601	NOTABU
29507	NOTABU
29351	EXP
82648	EXP
22801	NOTABU
78146	NOTABU
58583	NOTABU
57303	EXP
56548	NOTABU
89454	NOTABU
10424	NOTABU
96462	NOTABU
66127	EXP
91323	NOTABU
69501	NOTABU
68143	NOTABU
52720	NOTABU
12182	EXP
17969	NOTABU
37378	NOTABU
48988	NOTABU
31419	NOTABU
44848	NOTABU
86554	EXP
70368	NOTABU
58773	NOTABU
30844	EXP
68563	NOTABU
66075	NOTABU
39112	NOTABU
75880	EXP
85273	NOTABU
98564	NOTABU
53051	NOTABU
45021	NOTABU
90047	IMP
31636	NOTABU
90829	IMP
19306	IMP
40903	NOTABU
56160	NOTABU
78616	NOTABU
28398	NOTABU
64013	NOTABU
84951	NOTABU
26748	EXP
32723	NOTABU
75696	EXP
68560	NOTABU
95527	NOTABU
49936	NOTABU
74528	NOTABU
81395	NOTABU
78409	NOTABU
94985	NOTABU
38773	NOTABU
32451	NOTABU
33811	NOTABU
69452	NOTABU
71510	IMP
80776	EXP
28403	EXP
29297	NOTABU
94378	NOTABU
16030	NOTABU
11275	EXP
63287	IMP
91969	EXP
22174	IMP
16577	NOTABU
83637	NOTABU
12695	EXP
67651	NOTABU
93111	NOTABU
23573	NOTABU
10590	NOTABU
80374	EXP
95631	IMP
63826	NOTABU
30611	EXP
56910	NOTABU
11041	EXP
28065	NOTABU
17860	NOTABU
74400	EXP
35372	NOTABU
59326	EXP
36668	NOTABU
16286	NOTABU
91525	NOTABU
69391	NOTABU
80585	NOTABU
81332	NOTABU
70266	IMP
36623	NOTABU
30123	NOTABU
93071	EXP
91923	NOTABU
59625	EXP
24758	NOTABU
14998	NOTABU
76213	NOTABU
30815	NOTABU
47706	EXP
64455	NOTABU
13288	NOTABU
16743	EXP
51013	NOTABU
32810	NOTABU
80728	EXP
45184	NOTABU
87507	NOTABU
25519	EXP
34409	NOTABU
84485	NOTABU
45400	EXP
32699	NOTABU
91189	NOTABU
15462	NOTABU
94412	NOTABU
10825	EXP
98407	EXP
45890	NOTABU
61621	EXP
35689	NOTABU
50493	NOTABU
21048	NOTABU
64667	NOTABU
35109	EXP
75876	NOTABU
95224	EXP
59615	NOTABU
75208	NOTABU
29213	NOTABU
59158	NOTABU
85454	NOTABU
60096	EXP
83409	NOTABU
36143	NOTABU
57827	NOTABU
27937	NOTABU
27295	NOTABU
65856	EXP
82433	NOTABU
84699	NOTABU
91284	NOTABU
28831	EXP
40282	EXP
72396	NOTABU
36560	NOTABU
16942	NOTABU
13896	NOTABU
13481	NOTABU
39042	NOTABU
99334	NOTABU
98387	EXP
65719	NOTABU
15994	NOTABU
94688	EXP
51627	NOTABU
84493	NOTABU
50725	NOTABU
14486	EXP
19632	NOTABU
15213	NOTABU
12015	NOTABU
46669	NOTABU
85669	NOTABU
32491	NOTABU
41783	NOTABU
79318	NOTABU
21915	NOTABU
32612	NOTABU
92498	NOTABU
84486	NOTABU
15165	NOTABU
92314	NOTABU
83134	NOTABU
19736	NOTABU
56852	NOTABU
61756	NOTABU
26975	EXP
19847	EXP
67075	NOTABU
20646	EXP
73204	EXP
91429	NOTABU
84915	NOTABU
29459	NOTABU
10234	NOTABU
22220	NOTABU
90712	EXP
32534	NOTABU
55987	NOTABU
47206	NOTABU
37277	NOTABU
86012	NOTABU
60265	NOTABU
17664	NOTABU
92867	NOTABU
73245	NOTABU
23899	NOTABU
39124	EXP
50364	NOTABU
36049	EXP
16400	NOTABU
85278	EXP
54803	NOTABU
35864	NOTABU
11451	NOTABU
93406	NOTABU
39538	NOTABU
51609	EXP
17469	NOTABU
26237	NOTABU
29262	NOTABU
97654	NOTABU
47122	EXP
61599	EXP
14271	IMP
40202	EXP
81417	NOTABU
17380	NOTABU
75339	NOTABU
63246	NOTABU
99697	EXP
56391	NOTABU
64888	NOTABU
45396	NOTABU
40031	NOTABU
90554	NOTABU
22207	EXP
24771	NOTABU
58638	NOTABU
72099	NOTABU
59153	NOTABU
12754	NOTABU
41861	NOTABU
79061	NOTABU
78422	NOTABU
17853	NOTABU
56099	NOTABU
33110	NOTABU
13794	NOTABU
15548	EXP
50379	NOTABU
30740	EXP
67949	NOTABU
71630	NOTABU
60923	EXP
30297	NOTABU
96396	NOTABU
82694	NOTABU
99720	NOTABU
51603	NOTABU
46085	NOTABU
44555	NOTABU
17891	EXP
41737	NOTABU
32345	NOTABU
68984	NOTABU
69211	NOTABU
30093	EXP
32269	NOTABU
61846	EXP
95951	NOTABU
90130	NOTABU
49773	NOTABU
60792	NOTABU
95790	NOTABU
88916	NOTABU
66580	EXP
43289	NOTABU
13711	NOTABU
86184	NOTABU
22286	NOTABU
10667	NOTABU
60985	NOTABU
50391	NOTABU
33195	NOTABU
24370	NOTABU
12851	EXP
55600	NOTABU
10283	NOTABU
71369	NOTABU
76719	NOTABU
34132	NOTABU
27357	NOTABU
48973	NOTABU
91647	NOTABU
32372	NOTABU
11348	NOTABU
54210	NOTABU
93447	NOTABU
68660	EXP
41318	NOTABU
71762	NOTABU
67183	NOTABU
45699	NOTABU
56870	EXP
49645	NOTABU
62054	NOTABU
89031	NOTABU
24155	NOTABU
38828	NOTABU
28028	NOTABU
17119	NOTABU
55478	NOTABU
41732	NOTABU
62363	NOTABU
36059	NOTABU
63253	EXP
32850	NOTABU
50012	NOTABU
33091	NOTABU
35483	EXP
86645	NOTABU
76733	NOTABU
73564	NOTABU
12587	EXP
52291	NOTABU
22830	NOTABU
48299	NOTABU
86988	NOTABU
53244	NOTABU
35693	NOTABU
78837	NOTABU
10981	EXP
81219	NOTABU
78350	NOTABU
17130	NOTABU
90499	NOTABU
39205	NOTABU
98855	NOTABU
21707	NOTABU
88576	NOTABU
27136	NOTABU
66923	NOTABU
90608	NOTABU
19267	EXP
44903	NOTABU
11046	EXP
22907	EXP
50204	NOTABU
65112	NOTABU
85638	NOTABU
54898	IMP
54549	NOTABU
63058	NOTABU
80113	NOTABU
48784	NOTABU
48951	IMP
41778	NOTABU
48236	IMP
79987	NOTABU
38880	NOTABU
56585	NOTABU
86029	EXP
44987	NOTABU
30877	NOTABU
81307	EXP
27296	NOTABU
73350	NOTABU
25180	IMP
94152	EXP
71376	NOTABU
32894	EXP
31931	EXP
36397	NOTABU
91574	NOTABU
22144	EXP
86550	NOTABU
18487	NOTABU
17031	NOTABU
72124	NOTABU
17512	NOTABU
95451	NOTABU
65955	NOTABU
81310	NOTABU
73453	NOTABU
24590	NOTABU
47716	IMP
83556	NOTABU
81401	NOTABU
83041	NOTABU
57669	NOTABU
86326	NOTABU
74676	NOTABU
24073	NOTABU
29698	NOTABU
20068	NOTABU
23219	NOTABU
27662	NOTABU
94142	NOTABU
27502	EXP
97072	NOTABU
64524	NOTABU
20789	NOTABU
46813	NOTABU
37517	EXP
13004	NOTABU
36343	EXP
15472	NOTABU
84140	NOTABU
79577	IMP
33114	NOTABU
53784	NOTABU
89221	NOTABU
40348	NOTABU
82489	EXP
38392	NOTABU
12957	NOTABU
85092	EXP
89310	NOTABU
32366	NOTABU
80348	NOTABU
42523	EXP
93415	NOTABU
58482	NOTABU
51452	EXP
71211	NOTABU
76435	NOTABU
46732	NOTABU
85261	NOTABU
59307	NOTABU
53870	IMP
49035	NOTABU
50121	NOTABU
88941	NOTABU
79993	NOTABU
40418	NOTABU
31394	NOTABU
29658	NOTABU
22707	EXP
95681	NOTABU
88365	NOTABU
24863	IMP
51044	EXP
56611	NOTABU
46988	EXP
23664	IMP
32147	NOTABU
15243	NOTABU
31001	NOTABU
25160	NOTABU
36030	NOTABU
80285	NOTABU
42456	NOTABU
64349	NOTABU
82355	IMP
62022	NOTABU
62169	IMP
20504	NOTABU
37087	NOTABU
64220	NOTABU
91919	NOTABU
96095	NOTABU
36552	NOTABU
31282	NOTABU
34891	NOTABU
48076	NOTABU
48002	NOTABU
16191	NOTABU
59002	IMP
11578	NOTABU
63132	NOTABU
13902	NOTABU
61144	NOTABU
13751	NOTABU
71582	NOTABU
67674	NOTABU
81179	NOTABU
25698	NOTABU
46498	IMP
45090	NOTABU
60885	NOTABU
56036	EXP
70535	EXP
17492	NOTABU
84864	NOTABU
16918	NOTABU
33193	NOTABU
38294	EXP
96159	IMP
77559	IMP
73339	NOTABU
18479	NOTABU
26708	NOTABU
89350	EXP
99645	NOTABU
53855	EXP
85349	NOTABU
86649	NOTABU
85961	NOTABU
25781	NOTABU
35882	NOTABU
27456	EXP
72756	NOTABU
45086	NOTABU
29105	NOTABU
22408	NOTABU
28662	NOTABU
35183	NOTABU
35419	NOTABU
94131	NOTABU
80975	NOTABU
41918	IMP
28993	NOTABU
82917	EXP
72928	EXP
89297	NOTABU
41981	NOTABU
68100	NOTABU
98220	NOTABU
22712	IMP
68792	NOTABU
91634	NOTABU
53538	NOTABU
61578	IMP
63550	NOTABU
89078	IMP
82909	NOTABU
23779	NOTABU
61218	NOTABU
30838	EXP
52894	NOTABU
13075	EXP
44499	NOTABU
27819	EXP
89381	NOTABU
24878	NOTABU
54245	EXP
53575	NOTABU
91955	NOTABU
84930	NOTABU
90900	NOTABU
73958	NOTABU
19521	EXP
23534	NOTABU
70611	NOTABU
11944	NOTABU
37193	NOTABU
36761	NOTABU
12198	NOTABU
13752	NOTABU
11048	NOTABU
61909	NOTABU
58145	NOTABU
67076	NOTABU
94071	EXP
44020	NOTABU
14992	EXP
90231	NOTABU
29463	NOTABU
85750	NOTABU
25019	NOTABU
57820	NOTABU
39148	NOTABU
36137	EXP
77747	NOTABU
62931	NOTABU
26171	NOTABU
63168	EXP
61527	NOTABU
12171	NOTABU
36451	NOTABU
61737	EXP
14146	NOTABU
46938	NOTABU
28357	NOTABU
39315	NOTABU
87426	NOTABU
33893	NOTABU
85841	NOTABU
21307	NOTABU
88679	NOTABU
27713	NOTABU
49780	NOTABU
29648	EXP
15718	NOTABU
46168	IMP
54979	NOTABU
57440	EXP
17314	IMP
82398	EXP
55751	EXP
75201	NOTABU
21372	NOTABU
85387	NOTABU
95450	NOTABU
46438	NOTABU
77733	NOTABU
10498	NOTABU
26489	NOTABU
57426	IMP
23840	NOTABU
92379	IMP
56705	NOTABU
77358	NOTABU
13698	NOTABU
13064	NOTABU
61302	EXP
94862	NOTABU
25582	NOTABU
54030	NOTABU
53500	NOTABU
78967	NOTABU
98130	IMP
15251	IMP
88269	NOTABU
15451	NOTABU
97470	EXP
87412	NOTABU
66057	NOTABU
65867	NOTABU
77308	NOTABU
94076	NOTABU
35321	NOTABU
23366	EXP
41560	NOTABU
63983	NOTABU
28625	NOTABU
32435	NOTABU
75045	NOTABU
47395	NOTABU
51180	NOTABU
34953	NOTABU
92132	NOTABU
55276	EXP
66290	NOTABU
51986	NOTABU
13665	NOTABU
68264	NOTABU
87376	NOTABU
42047	NOTABU
13793	NOTABU
24340	EXP
29007	NOTABU
19008	NOTABU
14093	NOTABU
47000	NOTABU
47771	EXP
29779	NOTABU
71574	NOTABU
93258	NOTABU
34666	NOTABU
82331	EXP
71996	EXP
26157	NOTABU
98745	NOTABU
89834	NOTABU
10587	IMP
32786	EXP
55643	IMP
62075	EXP
45756	EXP
35251	NOTABU
90242	EXP
46699	EXP
84112	EXP
43506	NOTABU
52628	EXP
16936	NOTABU
43458	NOTABU
92079	NOTABU
12806	NOTABU
58280	NOTABU
48274	NOTABU
54897	EXP
37682	NOTABU
56915	NOTABU
11618	EXP
38886	EXP
56592	NOTABU
63646	NOTABU
30103	NOTABU
17578	EXP
38483	NOTABU
17675	NOTABU
58830	IMP
17691	NOTABU
55006	NOTABU
87893	NOTABU
65469	EXP
77903	NOTABU
91308	NOTABU
54265	NOTABU
92091	NOTABU
23084	NOTABU
97852	NOTABU
60451	NOTABU
49370	NOTABU
66545	NOTABU
18561	NOTABU
42212	EXP
95191	NOTABU
71100	EXP
90022	NOTABU
55219	NOTABU
27440	NOTABU
22493	NOTABU
50231	EXP
58581	NOTABU
48281	IMP
81253	NOTABU
73212	NOTABU
93754	EXP
45586	NOTABU
28596	NOTABU
27692	NOTABU
81657	EXP
78183	NOTABU
31246	NOTABU
91405	NOTABU
67006	NOTABU
87281	NOTABU
21267	NOTABU
15922	EXP
85133	NOTABU
65355	NOTABU
25043	NOTABU
24720	NOTABU
15876	IMP
21376	NOTABU
87273	NOTABU
84538	NOTABU
93133	EXP
96063	NOTABU
75167	NOTABU
75791	NOTABU
37729	NOTABU
92720	NOTABU
92000	NOTABU
63028	NOTABU
44162	NOTABU
48717	NOTABU
43384	NOTABU
89738	NOTABU
98644	NOTABU
88126	NOTABU
75943	NOTABU
20399	NOTABU
68120	NOTABU
92033	NOTABU
21767	EXP
97985	NOTABU
88855	NOTABU
86850	NOTABU
61361	NOTABU
34518	NOTABU
95937	NOTABU
16162	EXP
49345	NOTABU
33337	NOTABU
29687	NOTABU
61775	NOTABU
95645	IMP
30523	NOTABU
13485	NOTABU
58468	NOTABU
32303	NOTABU
12796	NOTABU
36781	NOTABU
40813	EXP
53866	NOTABU
72162	IMP
35355	NOTABU
60080	NOTABU
53781	EXP
96110	NOTABU
54858	NOTABU
59064	NOTABU
61374	NOTABU
77500	NOTABU
45925	NOTABU
22280	NOTABU
55150	NOTABU
44318	NOTABU
19659	IMP
69284	NOTABU
81801	IMP
76865	IMP
23241	NOTABU
56974	EXP
26843	NOTABU
93012	NOTABU
19145	EXP
96625	NOTABU
14310	NOTABU
26815	NOTABU
27997	NOTABU
29510	IMP
57970	NOTABU
65961	NOTABU
63428	NOTABU
20868	NOTABU
95429	NOTABU
48006	NOTABU
89868	NOTABU
38643	NOTABU
41255	NOTABU
46162	NOTABU
49578	NOTABU
75915	NOTABU
90956	NOTABU
47926	EXP
55041	NOTABU
32946	NOTABU
81968	NOTABU
21440	NOTABU
55116	NOTABU
95031	NOTABU
25995	NOTABU
10094	NOTABU
29505	NOTABU
85241	NOTABU
42872	NOTABU
65656	NOTABU
68408	NOTABU
83952	NOTABU
96547	EXP
75046	IMP
64197	NOTABU
55085	IMP
81738	EXP
46849	NOTABU
70014	NOTABU
40610	NOTABU
36866	NOTABU
45549	NOTABU
90201	NOTABU
93623	NOTABU
76858	NOTABU
21525	NOTABU
32689	NOTABU
53549	EXP
69656	IMP
90092	NOTABU
69494	NOTABU
78943	EXP
75113	NOTABU
33043	NOTABU
45574	EXP
95833	NOTABU
73651	NOTABU
48871	EXP
92076	NOTABU
55266	NOTABU
52325	NOTABU
34986	IMP
70212	NOTABU
80581	NOTABU
23691	NOTABU
91170	NOTABU
95811	NOTABU
77307	NOTABU
26981	NOTABU
81786	NOTABU
86718	EXP
27151	NOTABU
74407	NOTABU
18939	NOTABU
91312	NOTABU
34640	IMP
31844	NOTABU
34118	NOTABU
10767	NOTABU
37532	NOTABU
78177	NOTABU
63497	NOTABU
13121	NOTABU
32596	NOTABU
85413	NOTABU
38109	NOTABU
67572	NOTABU
21059	EXP
32143	EXP
26305	NOTABU
74252	NOTABU
81249	NOTABU
49768	NOTABU
93277	NOTABU
56208	EXP
19000	NOTABU
64027	NOTABU
16608	NOTABU
77672	NOTABU
78556	EXP
32097	EXP
15789	NOTABU
33570	NOTABU
17536	NOTABU
80148	NOTABU
55940	EXP
84924	NOTABU
38859	NOTABU
85636	NOTABU
65686	NOTABU
34708	NOTABU
48089	NOTABU
67851	NOTABU
19340	IMP
19727	NOTABU
10582	NOTABU
16822	NOTABU
87269	NOTABU
71084	NOTABU
55794	IMP
90595	NOTABU
57622	NOTABU
39339	NOTABU
44526	NOTABU
57816	NOTABU
57027	NOTABU
15058	NOTABU
43068	NOTABU
42064	EXP
49204	EXP
42797	NOTABU
27877	NOTABU
90104	NOTABU
10528	NOTABU
92835	EXP
55037	NOTABU
94038	NOTABU
35878	EXP
70467	NOTABU
53003	IMP
93937	NOTABU
32846	NOTABU
40951	EXP
86258	NOTABU
82256	EXP
45715	NOTABU
12795	NOTABU
37008	NOTABU
52613	NOTABU
96446	NOTABU
62079	NOTABU
29704	NOTABU
55641	NOTABU
58269	NOTABU
84693	EXP
63759	NOTABU
26590	NOTABU
99477	NOTABU
56766	NOTABU
42055	NOTABU
45622	EXP
64745	NOTABU
26181	NOTABU
36762	NOTABU
84385	NOTABU
18105	NOTABU
30765	NOTABU
42735	NOTABU
78670	EXP
84691	NOTABU
98344	NOTABU
39642	NOTABU
53564	EXP
13230	NOTABU
10734	NOTABU
57671	EXP
44764	NOTABU
63834	NOTABU
85121	NOTABU
67478	NOTABU
75100	IMP
34193	EXP
14922	NOTABU
83216	EXP
94359	NOTABU
30516	NOTABU
31832	NOTABU
63384	IMP
22088	NOTABU
40932	NOTABU
88928	NOTABU
21615	EXP
33684	IMP
22963	EXP
40326	NOTABU
54590	NOTABU
16379	NOTABU
46169	NOTABU
98709	NOTABU
85350	NOTABU
34349	NOTABU
54287	NOTABU
16279	NOTABU
86153	EXP
34896	NOTABU
11903	NOTABU
49059	IMP
32450	NOTABU
63195	NOTABU
28502	NOTABU
66981	EXP
69677	NOTABU
77378	NOTABU
69703	NOTABU
75568	NOTABU
16718	NOTABU
93456	NOTABU
48024	NOTABU
78271	NOTABU
80586	NOTABU
11604	NOTABU
92656	NOTABU
84884	NOTABU
40794	NOTABU
15375	NOTABU
54929	EXP
77963	NOTABU
26677	NOTABU
64773	NOTABU
44712	NOTABU
91115	NOTABU
72921	NOTABU
97841	NOTABU
56033	NOTABU
65536	NOTABU
89481	NOTABU
54783	NOTABU
79633	NOTABU
28186	NOTABU
13184	NOTABU
18183	EXP
66259	NOTABU
90341	IMP
20074	NOTABU
88101	NOTABU
53349	NOTABU
19819	EXP
64579	NOTABU
64459	NOTABU
68339	NOTABU
79379	EXP
83935	EXP
86459	NOTABU
93943	NOTABU
95600	NOTABU
98215	NOTABU
19520	IMP
92761	NOTABU
15209	NOTABU
79710	NOTABU
24910	EXP
54165	EXP
67668	NOTABU
70659	EXP
67293	NOTABU
28645	NOTABU
15435	NOTABU
23577	NOTABU
25835	NOTABU
83062	NOTABU
31334	NOTABU
55703	NOTABU
65553	NOTABU
91306	EXP
90653	NOTABU
76485	NOTABU
42031	EXP
39058	NOTABU
73300	EXP
12476	NOTABU
38563	NOTABU
89384	NOTABU
25214	EXP
11886	EXP
16580	NOTABU
45784	NOTABU
45093	NOTABU
12706	EXP
22746	NOTABU
99124	NOTABU
43329	NOTABU
95036	NOTABU
78922	NOTABU
99693	NOTABU
29523	EXP
88860	IMP
93121	NOTABU
18205	IMP
31311	EXP
47068	NOTABU
79564	NOTABU
32545	NOTABU
58234	NOTABU
96780	NOTABU
54789	EXP
74889	NOTABU
18683	NOTABU
28797	NOTABU
26246	EXP
31729	NOTABU
85068	NOTABU
43081	EXP
58164	NOTABU
95913	NOTABU
51203	EXP
98526	NOTABU
71694	NOTABU
91222	NOTABU
49728	EXP
29665	NOTABU
95030	NOTABU
29650	EXP
93870	NOTABU
16048	NOTABU
33919	EXP
72429	NOTABU
91190	NOTABU
13255	NOTABU
70376	EXP
94632	NOTABU
53840	NOTABU
70172	NOTABU
30687	NOTABU
72982	NOTABU
55902	NOTABU
25018	NOTABU
40485	NOTABU
34768	NOTABU
16321	NOTABU
36286	NOTABU
16908	NOTABU
59228	NOTABU
86612	NOTABU
14186	NOTABU
15488	NOTABU
49029	NOTABU
24900	NOTABU
18083	NOTABU
35787	NOTABU
76577	NOTABU
22547	NOTABU
58410	NOTABU
61104	NOTABU
71629	NOTABU
37239	EXP
72290	NOTABU
18848	NOTABU
97763	NOTABU
43876	EXP
86455	NOTABU
64585	NOTABU
36163	NOTABU
20359	NOTABU
96316	NOTABU
26175	NOTABU
67830	NOTABU
92723	NOTABU
87251	NOTABU
74347	NOTABU
90541	NOTABU
19083	NOTABU
20227	NOTABU
55721	NOTABU
81779	NOTABU
72509	NOTABU
25681	NOTABU
29956	NOTABU
97247	NOTABU
82983	EXP
89694	NOTABU
20608	NOTABU
85089	NOTABU
30696	NOTABU
42744	NOTABU
76888	NOTABU
49584	EXP
21820	NOTABU
81663	NOTABU
57373	NOTABU
93016	NOTABU
30607	NOTABU
23693	NOTABU
33367	NOTABU
62496	EXP
13664	EXP
70783	NOTABU
62863	NOTABU
56888	NOTABU
65236	NOTABU
93719	NOTABU
35038	NOTABU
55705	NOTABU
84763	NOTABU
48084	NOTABU
86239	NOTABU
80868	NOTABU
14929	EXP
38700	NOTABU
20684	NOTABU
94296	NOTABU
46026	NOTABU
66249	NOTABU
93446	NOTABU
46201	NOTABU
82723	NOTABU
32384	EXP
74011	EXP
64048	NOTABU
62278	NOTABU
15834	IMP
66125	NOTABU
85703	NOTABU
24170	NOTABU
91180	NOTABU
86447	NOTABU
70675	NOTABU
37747	NOTABU
38129	NOTABU
39448	NOTABU
13336	EXP
54268	NOTABU
58880	NOTABU
25717	NOTABU
66754	EXP
58037	NOTABU
46191	NOTABU
74010	NOTABU
50251	NOTABU
16986	NOTABU
61771	EXP
35566	EXP
32539	NOTABU
37146	NOTABU
37077	NOTABU
15402	EXP
99284	IMP
48930	NOTABU
74638	EXP
54347	NOTABU
83961	IMP
45211	NOTABU
42814	NOTABU
96437	NOTABU
78806	NOTABU
48750	NOTABU
78650	NOTABU
46095	NOTABU
17495	NOTABU
72250	NOTABU
68345	NOTABU
38005	EXP
51095	NOTABU
89246	EXP
34345	NOTABU
94841	NOTABU
62012	NOTABU
71016	NOTABU
89336	NOTABU
15327	NOTABU
64319	NOTABU
98350	NOTABU
81583	EXP
27655	NOTABU
20722	NOTABU
85430	NOTABU
93858	NOTABU
96485	NOTABU
34448	NOTABU
48651	NOTABU
63932	NOTABU
67473	NOTABU
41668	EXP
18975	NOTABU
70209	NOTABU
54474	NOTABU
33032	EXP
75186	NOTABU
43905	NOTABU
88990	NOTABU
22157	NOTABU
75614	NOTABU
68134	NOTABU
61195	EXP
34401	NOTABU
